16 75 2999 25786801
0 0.000000 180 45
0 1 -76.428 -28.1315
0 2 -76.9365 -28.3353
0 3 -77.3899 -28.6132
0 4 -77.8202 -28.9354
0 5 -78.2379 -29.2933
0 6 -78.6494 -29.6832
0 7 -79.0535 -30.1082
0 8 -79.4532 -30.5684
0 9 -79.8494 -31.0664
0 10 -80.2426 -31.6056
0 11 -80.633 -32.1903
0 12 -81.0208 -32.8255
0 13 -81.406 -33.5173
0 14 -81.7885 -34.2729
0 15 -81.4429 -35.103
0 16 -81.843 -35.8852
0 17 -82.2343 -36.7487
0 18 -82.6175 -37.7025
0 19 -82.993 -38.7577
0 20 -83.3609 -39.9277
0 21 -83.7213 -41.2283
0 22 -84.0737 -42.6786
0 23 -84.418 -44.3013
0 24 -84.7534 -46.1234
0 25 -85.0792 -48.1771
0 26 -85.3943 -50.5004
0 27 -85.6974 -53.1379
0 28 -85.9868 -56.1414
0 29 -86.2604 -59.5687
0 30 -86.5156 -63.4823
0 31 -86.7493 -67.944
0 32 -86.9578 -73.0064
0 33 -87.137 -78.698
0 34 -87.2825 -85.0043
0 35 -87.3901 -91.8478
0 36 -87.4567 -99.0768
0 37 -87.4806 -106.475
0 38 -87.462 -113.793
0 39 -87.4037 -120.798
0 40 -87.3096 -127.311
0 41 -87.1848 -133.226
0 42 -87.0347 -138.509
0 43 -86.8643 -143.173
0 44 -86.6779 -147.263
0 45 -85.9999 -150.218
0 46 -85.7233 -154.309
0 47 -85.429 -157.858
0 48 -85.1208 -160.943
0 49 -84.8017 -163.634
0 50 -84.4741 -165.99
0 51 -84.1398 -168.064
0 52 -83.8002 -169.897
0 53 -83.4567 -171.526
0 54 -83.11 -172.98
0 55 -82.761 -174.283
0 56 -82.4103 -175.457
0 57 -82.0583 -176.519
0 58 -81.7055 -177.482
0 59 -81.3523 -178.36
0 60 -80.9989 -179.162
0 61 -80.6456 -179.897
0 62 -80.2926 179.427
0 63 -79.9401 178.804
0 64 -79.5882 178.228
0 65 -79.2371 177.694
0 66 -78.8869 177.199
