24 110 2013 17798400
0 0.000000 180 45
0 1 43.4719 -121.97
0 2 43.7986 -122.503
0 3 44.0675 -123.01
0 4 44.3116 -123.509
0 5 44.5436 -124.006
0 6 44.764 -124.501
0 7 44.9774 -124.997
0 8 45.1851 -125.493
0 9 45.388 -125.991
0 10 45.5868 -126.492
0 11 45.7817 -126.994
0 12 45.9731 -127.498
0 13 46.1611 -128.004
0 14 46.3459 -128.513
0 15 45.8894 -128.37
0 16 46.1002 -128.885
0 17 46.3019 -129.398
0 18 46.4955 -129.909
0 19 46.6819 -130.419
0 20 46.8617 -130.927
0 21 47.0355 -131.435
0 22 47.2035 -131.941
0 23 47.3662 -132.446
0 24 47.5237 -132.95
0 25 47.6762 -133.453
0 26 47.824 -133.954
0 27 47.9671 -134.454
0 28 48.1056 -134.951
0 29 48.2398 -135.447
0 30 48.3695 -135.941
0 31 48.4949 -136.433
0 32 48.6161 -136.922
0 33 48.7331 -137.408
0 34 48.8459 -137.892
0 35 48.9545 -138.372
0 36 49.0591 -138.849
0 37 49.1596 -139.322
0 38 49.2561 -139.791
0 39 49.3485 -140.257
0 40 49.437 -140.718
0 41 49.5215 -141.174
0 42 49.602 -141.626
0 43 49.6786 -142.073
0 44 49.7513 -142.514
0 45 49.2947 -143.689
0 46 49.4191 -144.28
0 47 49.5383 -144.87
0 48 49.6523 -145.461
0 49 49.7614 -146.051
0 50 49.8657 -146.64
0 51 49.9652 -147.229
0 52 50.06 -147.817
0 53 50.1504 -148.405
0 54 50.2362 -148.993
0 55 50.3177 -149.579
0 56 50.3949 -150.164
0 57 50.4679 -150.749
0 58 50.5366 -151.332
0 59 50.6013 -151.915
0 60 50.6619 -152.496
0 61 50.7184 -153.075
0 62 50.771 -153.654
0 63 50.8198 -154.23
0 64 50.8646 -154.805
0 65 50.9057 -155.378
0 66 50.943 -155.949
0 67 50.9765 -156.517
0 68 51.0065 -157.084
0 69 51.0327 -157.648
0 70 51.0555 -158.21
0 71 51.0746 -158.769
0 72 51.0903 -159.325
0 73 51.1026 -159.878
0 74 51.1115 -160.429
0 75 51.117 -160.976
0 76 51.1192 -161.52
0 77 51.1182 -162.061
0 78 51.114 -162.598
0 79 51.1066 -163.132
0 80 51.0961 -163.662
0 81 51.0825 -164.188
0 82 51.0659 -164.71
0 83 51.0464 -165.228
0 84 51.024 -165.742
0 85 50.9987 -166.252
0 86 50.9706 -166.757
0 87 50.9397 -167.258
0 88 50.9061 -167.755
0 89 50.8699 -168.246
0 90 50.8311 -168.733
0 91 50.7897 -169.215
0 92 50.7458 -169.693
0 93 50.6995 -170.165
0 94 50.6508 -170.632
0 95 50.5998 -171.094
0 96 50.5464 -171.551
0 97 50.4909 -172.002
0 98 50.4331 -172.448
0 99 50.3733 -172.889
0 100 50.3113 -173.324
0 101 50.2474 -173.753
0 102 50.1815 -174.177
0 103 50.1136 -174.596
0 104 50.0439 -175.008
0 105 49.9724 -175.415
0 106 49.8991 -175.816
0 107 49.8242 -176.211
0 108 49.7475 -176.6
0 109 49.6693 -176.984
0 110 49.5895 -177.361
1 1 43.5752 -121.917
1 2 43.9097 -122.427
1 3 44.1935 -122.916
1 4 44.4568 -123.399
1 5 44.7047 -123.878
1 6 44.9436 -124.356
1 7 45.1759 -124.836
1 8 45.4027 -125.317
1 9 45.6251 -125.8
1 10 45.8435 -126.285
1 11 46.0582 -126.773
1 12 46.2695 -127.263
1 13 46.4776 -127.756
1 14 46.6826 -128.251
1 15 46.2602 -128.119
1 16 46.4887 -128.62
1 17 46.7086 -129.12
1 18 46.9207 -129.618
1 19 47.126 -130.116
1 20 47.3249 -130.613
1 21 47.5179 -131.11
1 22 47.7053 -131.605
1 23 47.8874 -132.101
1 24 48.0645 -132.595
1 25 48.2368 -133.089
1 26 48.4042 -133.581
1 27 48.5671 -134.073
1 28 48.7254 -134.563
1 29 48.8793 -135.052
1 30 49.0288 -135.539
1 31 49.1739 -136.025
1 32 49.3148 -136.508
1 33 49.4513 -136.99
1 34 49.5837 -137.469
1 35 49.7118 -137.945
1 36 49.8358 -138.418
1 37 49.9556 -138.888
1 38 50.0713 -139.355
1 39 50.1828 -139.819
1 40 50.2902 -140.278
1 41 50.3936 -140.734
1 42 50.4928 -141.185
1 43 50.588 -141.631
1 44 50.6792 -142.073
1 45 50.3439 -143.28
1 46 50.4886 -143.872
1 47 50.6282 -144.465
1 48 50.7628 -145.058
1 49 50.8925 -145.651
1 50 51.0174 -146.244
1 51 51.1375 -146.838
1 52 51.2531 -147.432
1 53 51.3641 -148.026
1 54 51.4707 -148.62
1 55 51.5729 -149.214
1 56 51.6707 -149.807
1 57 51.7642 -150.401
1 58 51.8535 -150.994
1 59 51.9387 -151.586
1 60 52.0197 -152.178
1 61 52.0966 -152.769
1 62 52.1695 -153.36
1 63 52.2383 -153.949
1 64 52.3033 -154.537
1 65 52.3643 -155.124
1 66 52.4214 -155.709
1 67 52.4747 -156.293
1 68 52.5242 -156.875
1 69 52.5699 -157.456
1 70 52.6119 -158.034
1 71 52.6503 -158.61
1 72 52.685 -159.184
1 73 52.7161 -159.756
1 74 52.7436 -160.325
1 75 52.7677 -160.892
1 76 52.7883 -161.455
1 77 52.8054 -162.016
1 78 52.8192 -162.574
1 79 52.8296 -163.128
1 80 52.8368 -163.679
1 81 52.8407 -164.227
1 82 52.8414 -164.771
1 83 52.839 -165.311
1 84 52.8334 -165.847
1 85 52.8249 -166.379
1 86 52.8133 -166.908
