22 110 2999 31556736
0 0.000000 180 45
0 1 -35.4595 138.089
0 2 -35.9883 138.189
0 3 -36.4488 138.235
0 4 -36.8854 138.262
0 5 -37.3097 138.279
0 6 -37.7265 138.291
0 7 -38.1384 138.299
0 8 -38.5468 138.305
0 9 -38.9525 138.308
0 10 -39.356 138.311
0 11 -39.7577 138.312
0 12 -40.1579 138.312
0 13 -40.5567 138.312
0 14 -40.9543 138.31
0 15 -40.6533 137.883
0 16 -41.0698 137.906
0 17 -41.4793 137.924
0 18 -41.8828 137.939
0 19 -42.281 137.95
0 20 -42.6743 137.958
0 21 -43.0631 137.964
0 22 -43.4478 137.968
0 23 -43.8284 137.969
0 24 -44.2051 137.969
0 25 -44.5781 137.967
0 26 -44.9473 137.964
0 27 -45.3129 137.959
0 28 -45.6748 137.953
0 29 -46.0331 137.945
0 30 -46.3877 137.936
0 31 -46.7385 137.926
0 32 -47.0856 137.915
0 33 -47.4288 137.903
0 34 -47.7682 137.89
0 35 -48.1036 137.875
0 36 -48.435 137.859
0 37 -48.7622 137.843
0 38 -49.0853 137.824
0 39 -49.4041 137.805
0 40 -49.7186 137.785
0 41 -50.0285 137.763
0 42 -50.334 137.74
0 43 -50.6348 137.715
0 44 -50.9309 137.69
0 45 -51.4896 136.718
0 46 -51.8947 136.723
0 47 -52.2971 136.725
0 48 -52.697 136.726
0 49 -53.0944 136.724
0 50 -53.4895 136.721
0 51 -53.8823 136.715
0 52 -54.2729 136.708
0 53 -54.6613 136.699
0 54 -55.0476 136.688
0 55 -55.4318 136.676
0 56 -55.814 136.662
0 57 -56.1942 136.646
0 58 -56.5723 136.629
0 59 -56.9485 136.61
0 60 -57.3227 136.589
0 61 -57.6949 136.566
0 62 -58.0652 136.542
0 63 -58.4335 136.516
0 64 -58.7999 136.489
0 65 -59.1643 136.459
0 66 -59.5267 136.428
0 67 -59.8871 136.395
0 68 -60.2456 136.36
0 69 -60.602 136.323
0 70 -60.9564 136.284
0 71 -61.3088 136.243
0 72 -61.6591 136.2
0 73 -62.0074 136.155
0 74 -62.3535 136.108
0 75 -62.6976 136.058
0 76 -63.0395 136.006
0 77 -63.3792 135.952
0 78 -63.7167 135.896
0 79 -64.0521 135.837
0 80 -64.3852 135.775
0 81 -64.716 135.711
0 82 -65.0445 135.644
0 83 -65.3708 135.574
0 84 -65.6946 135.501
0 85 -66.0162 135.425
0 86 -66.3353 135.346
0 87 -66.6519 135.264
0 88 -66.9661 135.178
0 89 -67.2779 135.089
0 90 -67.5871 134.996
0 91 -67.8937 134.9
0 92 -68.1978 134.8
0 93 -68.4992 134.695
0 94 -68.798 134.587
0 95 -69.0942 134.474
0 96 -69.3876 134.357
0 97 -69.6783 134.235
0 98 -69.9662 134.109
0 99 -70.2513 133.977
0 100 -70.5335 133.841
0 101 -70.8129 133.699
0 102 -71.0894 133.552
0 103 -71.3629 133.399
0 104 -71.6335 133.241
0 105 -71.901 133.076
0 106 -72.1655 132.905
0 107 -72.4269 132.728
0 108 -72.6852 132.544
0 109 -72.9404 132.354
0 110 -73.1923 132.156
1 1 -35.4842 138.211
1 2 -36.0004 138.33
1 3 -36.4566 138.401
1 4 -36.8907 138.455
1 5 -37.3132 138.501
1 6 -37.7287 138.542
1 7 -38.1395 138.579
1 8 -38.5468 138.614
1 9 -38.9516 138.648
1 10 -39.3543 138.68
1 11 -39.7552 138.712
1 12 -40.1546 138.744
1 13 -40.5528 138.775
1 14 -40.9497 138.805
1 15 -40.6699 138.406
1 16 -41.0842 138.46
1 17 -41.4919 138.509
1 18 -41.8937 138.555
1 19 -42.2904 138.597
1 20 -42.6825 138.638
1 21 -43.0701 138.676
1 22 -43.4537 138.712
1 23 -43.8334 138.746
1 24 -44.2093 138.779
1 25 -44.5816 138.811
1 26 -44.9501 138.841
1 27 -45.3151 138.871
1 28 -45.6765 138.899
1 29 -46.0343 138.926
1 30 -46.3884 138.952
1 31 -46.7389 138.977
1 32 -47.0857 139.002
1 33 -47.4286 139.025
1 34 -47.7678 139.047
1 35 -48.103 139.068
1 36 -48.4343 139.089
1 37 -48.7615 139.108
1 38 -49.0846 139.126
1 39 -49.4034 139.144
1 40 -49.718 139.16
1 41 -50.0281 139.175
1 42 -50.3338 139.188
1 43 -50.6349 139.201
1 44 -50.9313 139.212
1 45 -51.536 138.427
1 46 -51.9394 138.479
1 47 -52.3402 138.53
1 48 -52.7387 138.579
1 49 -53.1348 138.627
1 50 -53.5286 138.675
1 51 -53.9203 138.721
1 52 -54.3098 138.767
1 53 -54.6972 138.811
1 54 -55.0826 138.855
1 55 -55.4659 138.898
1 56 -55.8473 138.94
1 57 -56.2268 138.982
